,Route,Point,ARU,Geography,Lat,Long,Year,Date,Protocol,StartTime,CommonName,BirdCd,Survey,Visit,IndivCount,Distance,Confidence,Added
163,BIGM,BIGM-02,SMA05948BIGM,Central,41.693367,-87.569207,2022,6/8/22,ARU,6:12:32,Sora,SORA,3,13,1,NA,0.8509,No
164,BIGM,BIGM-02,SMA05948BIGM,Central,41.693367,-87.569207,2022,6/12/22,ARU,6:29:41,Sora,SORA,3,14,1,NA,0.6086,No
165,BIGM,BIGM-02,SMA05948BIGM,Central,41.693367,-87.569207,2022,6/14/22,ARU,6:28:53,Sora,SORA,3,15,1,NA,0.6071,No
166,BIGM,BIGM-02,SMA05948BIGM,Central,41.693367,-87.569207,2022,5/1/22,ARU,7:57:35,Swamp Sparrow,SWSP,1,1,1,NA,0.9761,No
167,BIGM,BIGM-02,SMA05948BIGM,Central,41.693367,-87.569207,2022,5/6/22,ARU,5:25:48,Swamp Sparrow,SWSP,1,2,1,NA,0.9481,No
168,BIGM,BIGM-02,SMA05948BIGM,Central,41.693367,-87.569207,2022,5/7/22,ARU,5:09:00,Swamp Sparrow,SWSP,1,3,1,NA,0.8961,No
169,BIGM,BIGM-02,SMA05948BIGM,Central,41.693367,-87.569207,2022,5/8/22,ARU,5:00:00,Swamp Sparrow,SWSP,1,4,1,NA,0.6953,No
170,BIGM,BIGM-02,SMA05948BIGM,Central,41.693367,-87.569207,2022,5/9/22,ARU,5:00:39,Swamp Sparrow,SWSP,1,5,1,NA,0.8261,No
171,BIGM,BIGM-02,SMA05948BIGM,Central,41.693367,-87.569207,2022,5/18/22,ARU,6:15:29,Swamp Sparrow,SWSP,2,6,1,NA,0.9363,No
172,BIGM,BIGM-02,SMA05948BIGM,Central,41.693367,-87.569207,2022,5/20/22,ARU,5:26:30,Swamp Sparrow,SWSP,2,7,1,NA,0.9216,No
173,BIGM,BIGM-02,SMA05948BIGM,Central,41.693367,-87.569207,2022,5/25/22,ARU,5:22:03,Swamp Sparrow,SWSP,2,8,1,NA,0.6863,No
174,BIGM,BIGM-02,SMA05948BIGM,Central,41.693367,-87.569207,2022,5/28/22,ARU,5:09:12,Swamp Sparrow,SWSP,2,9,1,NA,0.9189,No
175,BIGM,BIGM-02,SMA05948BIGM,Central,41.693367,-87.569207,2022,5/31/22,ARU,5:01:21,Swamp Sparrow,SWSP,2,10,1,NA,0.9093,No
176,BIGM,BIGM-02,SMA05948BIGM,Central,41.693367,-87.569207,2022,6/5/22,ARU,5:24:21,Swamp Sparrow,SWSP,3,11,1,NA,0.7407,No
177,BIGM,BIGM-02,SMA05948BIGM,Central,41.693367,-87.569207,2022,6/6/22,ARU,5:43:18,Swamp Sparrow,SWSP,3,12,1,NA,0.9329,No
178,BIGM,BIGM-02,SMA05948BIGM,Central,41.693367,-87.569207,2022,6/7/22,ARU,5:20:48,Swamp Sparrow,SWSP,3,13,1,NA,0.972,No
179,BIGM,BIGM-02,SMA05948BIGM,Central,41.693367,-87.569207,2022,6/8/22,ARU,5:05:30,Swamp Sparrow,SWSP,3,14,1,NA,0.5256,No
180,BIGM,BIGM-02,SMA05948BIGM,Central,41.693367,-87.569207,2022,6/15/22,ARU,5:02:03,Swamp Sparrow,SWSP,3,15,1,NA,0.5409,No
181,BIGM,BIGM-02,SMA05948BIGM,Central,41.693367,-87.569207,2022,5/1/22,ARU,6:55:08,Virginia Rail,VIRA,1,1,0,NA,0.5401,No
182,BIGM,BIGM-02,SMA05948BIGM,Central,41.693367,-87.569207,2022,5/5/22,ARU,5:59:36,Virginia Rail,VIRA,1,2,0,NA,0.686,No
183,BIGM,BIGM-02,SMA05948BIGM,Central,41.693367,-87.569207,2022,5/7/22,ARU,5:50:51,Virginia Rail,VIRA,1,3,0,NA,0.6646,No
184,BIGM,BIGM-02,SMA05948BIGM,Central,41.693367,-87.569207,2022,5/10/22,ARU,6:17:59,Virginia Rail,VIRA,1,4,0,NA,0.3795,No
185,BIGM,BIGM-02,SMA05948BIGM,Central,41.693367,-87.569207,2022,5/14/22,ARU,6:34:17,Virginia Rail,VIRA,1,5,0,NA,0.57,No
186,BIGM,BIGM-02,SMA05948BIGM,Central,41.693367,-87.569207,2022,5/15/22,ARU,6:53:02,Virginia Rail,VIRA,2,6,1,NA,0.9864,No
187,BIGM,BIGM-02,SMA05948BIGM,Central,41.693367,-87.569207,2022,5/18/22,ARU,5:52:51,Virginia Rail,VIRA,2,7,0,NA,0.6802,No
188,BIGM,BIGM-02,SMA05948BIGM,Central,41.693367,-87.569207,2022,5/19/22,ARU,5:33:00,Virginia Rail,VIRA,2,8,0,NA,0.4223,No
189,BIGM,BIGM-02,SMA05948BIGM,Central,41.693367,-87.569207,2022,5/25/22,ARU,6:42:35,Virginia Rail,VIRA,2,9,0,NA,0.597,No
190,BIGM,BIGM-02,SMA05948BIGM,Central,41.693367,-87.569207,2022,5/29/22,ARU,5:47:27,Virginia Rail,VIRA,2,10,0,NA,0.7808,No
191,BIGM,BIGM-02,SMA05948BIGM,Central,41.693367,-87.569207,2022,6/4/22,ARU,5:37:48,Virginia Rail,VIRA,3,11,0,NA,0.6059,No
192,BIGM,BIGM-02,SMA05948BIGM,Central,41.693367,-87.569207,2022,6/9/22,ARU,5:53:12,Virginia Rail,VIRA,3,12,0,NA,0.5784,No
193,BIGM,BIGM-02,SMA05948BIGM,Central,41.693367,-87.569207,2022,6/11/22,ARU,8:20:20,Virginia Rail,VIRA,3,13,0,NA,0.5962,No
194,BIGM,BIGM-02,SMA05948BIGM,Central,41.693367,-87.569207,2022,6/13/22,ARU,7:44:38,Virginia Rail,VIRA,3,14,0,NA,0.4648,No
195,BIGM,BIGM-02,SMA05948BIGM,Central,41.693367,-87.569207,2022,6/14/22,ARU,5:43:33,Virginia Rail,VIRA,3,15,0,NA,0.8016,No
196,BIGM,BIGM-02,SMA05948BIGM,Central,41.693367,-87.569207,2022,5/1/22,ARU,5:11:23,Yellow-crowned Night Heron,YCNH,1,1,0,NA,NA,Yes
197,BIGM,BIGM-02,SMA05948BIGM,Central,41.693367,-87.569207,2022,5/4/22,ARU,5:22:29,Yellow-crowned Night Heron,YCNH,1,2,0,NA,NA,Yes
198,BIGM,BIGM-02,SMA05948BIGM,Central,41.693367,-87.569207,2022,5/6/22,ARU,5:58:37,Yellow-crowned Night Heron,YCNH,1,3,0,NA,NA,Yes
199,BIGM,BIGM-02,SMA05948BIGM,Central,41.693367,-87.569207,2022,5/7/22,ARU,5:21:00,Yellow-crowned Night Heron,YCNH,1,4,0,NA,NA,Yes
200,BIGM,BIGM-02,SMA05948BIGM,Central,41.693367,-87.569207,2022,5/12/22,ARU,8:27:53,Yellow-crowned Night Heron,YCNH,1,5,0,NA,NA,Yes
201,BIGM,BIGM-02,SMA05948BIGM,Central,41.693367,-87.569207,2022,5/22/22,ARU,7:07:51,Yellow-crowned Night Heron,YCNH,2,6,0,NA,NA,Yes
202,BIGM,BIGM-02,SMA05948BIGM,Central,41.693367,-87.569207,2022,5/26/22,ARU,6:32:44,Yellow-crowned Night Heron,YCNH,2,7,0,NA,NA,Yes
203,BIGM,BIGM-02,SMA05948BIGM,Central,41.693367,-87.569207,2022,5/28/22,ARU,8:25:47,Yellow-crowned Night Heron,YCNH,2,8,0,NA,0.1694,No
204,BIGM,BIGM-02,SMA05948BIGM,Central,41.693367,-87.569207,2022,5/30/22,ARU,8:26:55,Yellow-crowned Night Heron,YCNH,2,9,0,NA,NA,Yes
205,BIGM,BIGM-02,SMA05948BIGM,Central,41.693367,-87.569207,2022,5/31/22,ARU,8:29:57,Yellow-crowned Night Heron,YCNH,2,10,0,NA,NA,Yes
206,BIGM,BIGM-02,SMA05948BIGM,Central,41.693367,-87.569207,2022,6/1/22,ARU,6:46:05,Yellow-crowned Night Heron,YCNH,3,11,0,NA,0.1678,No
207,BIGM,BIGM-02,SMA05948BIGM,Central,41.693367,-87.569207,2022,6/7/22,ARU,5:22:46,Yellow-crowned Night Heron,YCNH,3,12,0,NA,NA,Yes
208,BIGM,BIGM-02,SMA05948BIGM,Central,41.693367,-87.569207,2022,6/8/22,ARU,6:01:26,Yellow-crowned Night Heron,YCNH,3,13,0,NA,NA,Yes
209,BIGM,BIGM-02,SMA05948BIGM,Central,41.693367,-87.569207,2022,6/9/22,ARU,5:21:04,Yellow-crowned Night Heron,YCNH,3,14,0,NA,NA,Yes
210,BIGM,BIGM-02,SMA05948BIGM,Central,41.693367,-87.569207,2022,6/10/22,ARU,7:36:23,Yellow-crowned Night Heron,YCNH,3,15,0,NA,0.1603,No
211,BIGM,BIGM-02,SMA05948BIGM,Central,41.693367,-87.569207,2022,5/1/22,ARU,6:43:26,Yellow-headed Blackbird,YHBL,1,1,0,NA,0.2759,No
212,BIGM,BIGM-02,SMA05948BIGM,Central,41.693367,-87.569207,2022,5/4/22,ARU,7:22:17,Yellow-headed Blackbird,YHBL,1,2,0,NA,0.4387,No
213,BIGM,BIGM-02,SMA05948BIGM,Central,41.693367,-87.569207,2022,5/5/22,ARU,6:22:02,Yellow-headed Blackbird,YHBL,1,3,0,NA,0.2161,No
214,BIGM,BIGM-02,SMA05948BIGM,Central,41.693367,-87.569207,2022,5/10/22,ARU,7:24:05,Yellow-headed Blackbird,YHBL,1,4,0,NA,0.1897,No
215,BIGM,BIGM-02,SMA05948BIGM,Central,41.693367,-87.569207,2022,5/11/22,ARU,7:57:23,Yellow-headed Blackbird,YHBL,1,5,0,NA,0.3369,No
216,BIGM,BIGM-02,SMA05948BIGM,Central,41.693367,-87.569207,2022,5/21/22,ARU,6:14:26,Yellow-headed Blackbird,YHBL,2,6,0,NA,0.1906,No
217,BIGM,BIGM-02,SMA05948BIGM,Central,41.693367,-87.569207,2022,5/26/22,ARU,6:23:50,Yellow-headed Blackbird,YHBL,2,7,0,NA,0.5367,No
218,BIGM,BIGM-02,SMA05948BIGM,Central,41.693367,-87.569207,2022,5/27/22,ARU,5:35:36,Yellow-headed Blackbird,YHBL,2,8,0,NA,0.2967,No
219,BIGM,BIGM-02,SMA05948BIGM,Central,41.693367,-87.569207,2022,5/29/22,ARU,7:53:53,Yellow-headed Blackbird,YHBL,2,9,0,NA,0.1793,No
220,BIGM,BIGM-02,SMA05948BIGM,Central,41.693367,-87.569207,2022,5/31/22,ARU,5:15:51,Yellow-headed Blackbird,YHBL,2,10,0,NA,0.4249,No
221,BIGM,BIGM-02,SMA05948BIGM,Central,41.693367,-87.569207,2022,6/4/22,ARU,5:15:00,Yellow-headed Blackbird,YHBL,3,11,0,NA,0.458,No
222,BIGM,BIGM-02,SMA05948BIGM,Central,41.693367,-87.569207,2022,6/6/22,ARU,8:26:47,Yellow-headed Blackbird,YHBL,3,12,0,NA,0.1879,No
223,BIGM,BIGM-02,SMA05948BIGM,Central,41.693367,-87.569207,2022,6/7/22,ARU,6:38:47,Yellow-headed Blackbird,YHBL,3,13,0,NA,0.2895,No
224,BIGM,BIGM-02,SMA05948BIGM,Central,41.693367,-87.569207,2022,6/10/22,ARU,7:58:32,Yellow-headed Blackbird,YHBL,3,14,0,NA,0.7234,No
225,BIGM,BIGM-02,SMA05948BIGM,Central,41.693367,-87.569207,2022,6/14/22,ARU,5:51:27,Yellow-headed Blackbird,YHBL,3,15,0,NA,0.3444,No
226,BIGM,BIGM-03,SMA06000BIGM,Central,41.691793,-87.572052,2022,5/1/22,ARU,5:53:30,American Bittern,AMBI,1,1,0,NA,0.3761,No
227,BIGM,BIGM-03,SMA06000BIGM,Central,41.691793,-87.572052,2022,5/4/22,ARU,6:16:11,American Bittern,AMBI,1,2,0,NA,0.2299,No
228,BIGM,BIGM-03,SMA06000BIGM,Central,41.691793,-87.572052,2022,5/5/22,ARU,5:26:24,American Bittern,AMBI,1,3,0,NA,0.3444,No
229,BIGM,BIGM-03,SMA06000BIGM,Central,41.691793,-87.572052,2022,5/8/22,ARU,6:18:29,American Bittern,AMBI,1,4,0,NA,0.5342,No
230,BIGM,BIGM-03,SMA06000BIGM,Central,41.691793,-87.572052,2022,5/12/22,ARU,6:17:26,American Bittern,AMBI,1,5,0,NA,0.5484,No
231,BIGM,BIGM-03,SMA06000BIGM,Central,41.691793,-87.572052,2022,5/15/22,ARU,5:17:45,American Bittern,AMBI,2,6,0,NA,0.2276,No
232,BIGM,BIGM-03,SMA06000BIGM,Central,41.691793,-87.572052,2022,5/18/22,ARU,5:02:54,American Bittern,AMBI,2,7,0,NA,0.36,No
233,BIGM,BIGM-03,SMA06000BIGM,Central,41.691793,-87.572052,2022,5/19/22,ARU,7:34:41,American Bittern,AMBI,2,8,0,NA,0.3512,No
234,BIGM,BIGM-03,SMA06000BIGM,Central,41.691793,-87.572052,2022,5/20/22,ARU,5:34:21,American Bittern,AMBI,2,9,0,NA,0.2006,No
235,BIGM,BIGM-03,SMA06000BIGM,Central,41.691793,-87.572052,2022,5/21/22,ARU,7:35:11,American Bittern,AMBI,2,10,0,NA,0.3492,No
236,BIGM,BIGM-03,SMA06000BIGM,Central,41.691793,-87.572052,2022,6/5/22,ARU,5:01:45,American Bittern,AMBI,3,11,0,NA,0.3166,No
237,BIGM,BIGM-03,SMA06000BIGM,Central,41.691793,-87.572052,2022,6/6/22,ARU,5:02:51,American Bittern,AMBI,3,12,0,NA,0.2538,No
238,BIGM,BIGM-03,SMA06000BIGM,Central,41.691793,-87.572052,2022,6/7/22,ARU,5:08:09,American Bittern,AMBI,3,13,0,NA,0.2845,No
239,BIGM,BIGM-03,SMA06000BIGM,Central,41.691793,-87.572052,2022,6/9/22,ARU,5:03:09,American Bittern,AMBI,3,14,0,NA,0.2533,No
240,BIGM,BIGM-03,SMA06000BIGM,Central,41.691793,-87.572052,2022,6/12/22,ARU,5:06:57,American Bittern,AMBI,3,15,0,NA,0.6218,No
241,BIGM,BIGM-03,SMA06000BIGM,Central,41.691793,-87.572052,2022,5/1/22,ARU,6:26:02,American Coot,AMCO,1,1,0,NA,0.1463,No
242,BIGM,BIGM-03,SMA06000BIGM,Central,41.691793,-87.572052,2022,5/6/22,ARU,6:53:23,American Coot,AMCO,1,2,0,NA,0.1511,No
243,BIGM,BIGM-03,SMA06000BIGM,Central,41.691793,-87.572052,2022,5/8/22,ARU,7:33:17,American Coot,AMCO,1,3,0,NA,0.4795,No
244,BIGM,BIGM-03,SMA06000BIGM,Central,41.691793,-87.572052,2022,5/12/22,ARU,5:43:48,American Coot,AMCO,1,4,0,NA,0.1553,No
245,BIGM,BIGM-03,SMA06000BIGM,Central,41.691793,-87.572052,2022,5/14/22,ARU,7:37:20,American Coot,AMCO,1,5,0,NA,0.1968,No
246,BIGM,BIGM-03,SMA06000BIGM,Central,41.691793,-87.572052,2022,5/16/22,ARU,5:44:36,American Coot,AMCO,2,6,0,NA,0.2625,No
247,BIGM,BIGM-03,SMA06000BIGM,Central,41.691793,-87.572052,2022,5/19/22,ARU,7:16:38,American Coot,AMCO,2,7,0,NA,0.2137,No
248,BIGM,BIGM-03,SMA06000BIGM,Central,41.691793,-87.572052,2022,5/24/22,ARU,7:02:33,American Coot,AMCO,2,8,0,NA,NA,Yes
249,BIGM,BIGM-03,SMA06000BIGM,Central,41.691793,-87.572052,2022,5/30/22,ARU,5:17:04,American Coot,AMCO,2,9,0,NA,NA,Yes
250,BIGM,BIGM-03,SMA06000BIGM,Central,41.691793,-87.572052,2022,5/31/22,ARU,6:38:38,American Coot,AMCO,2,10,0,NA,NA,Yes
251,BIGM,BIGM-03,SMA06000BIGM,Central,41.691793,-87.572052,2022,6/2/22,ARU,5:10:49,American Coot,AMCO,3,11,0,NA,NA,Yes
252,BIGM,BIGM-03,SMA06000BIGM,Central,41.691793,-87.572052,2022,6/3/22,ARU,7:27:32,American Coot,AMCO,3,12,0,NA,0.2383,No
253,BIGM,BIGM-03,SMA06000BIGM,Central,41.691793,-87.572052,2022,6/6/22,ARU,5:38:34,American Coot,AMCO,3,13,0,NA,NA,Yes
254,BIGM,BIGM-03,SMA06000BIGM,Central,41.691793,-87.572052,2022,6/11/22,ARU,6:22:22,American Coot,AMCO,3,14,0,NA,NA,Yes
255,BIGM,BIGM-03,SMA06000BIGM,Central,41.691793,-87.572052,2022,6/13/22,ARU,7:56:23,American Coot,AMCO,3,15,0,NA,0.1389,No
256,BIGM,BIGM-03,SMA06000BIGM,Central,41.691793,-87.572052,2022,5/5/22,ARU,7:53:32,Black Tern,BLTE,1,1,0,NA,0.1982,No
257,BIGM,BIGM-03,SMA06000BIGM,Central,41.691793,-87.572052,2022,5/8/22,ARU,7:43:47,Black Tern,BLTE,1,2,0,NA,0.3412,No
258,BIGM,BIGM-03,SMA06000BIGM,Central,41.691793,-87.572052,2022,5/12/22,ARU,5:34:39,Black Tern,BLTE,1,3,0,NA,0.1255,No
259,BIGM,BIGM-03,SMA06000BIGM,Central,41.691793,-87.572052,2022,5/13/22,ARU,6:52:53,Black Tern,BLTE,1,4,0,NA,0.3852,No
260,BIGM,BIGM-03,SMA06000BIGM,Central,41.691793,-87.572052,2022,5/14/22,ARU,5:39:21,Black Tern,BLTE,1,5,0,NA,0.1635,No
261,BIGM,BIGM-03,SMA06000BIGM,Central,41.691793,-87.572052,2022,5/15/22,ARU,7:29:05,Black Tern,BLTE,2,6,0,NA,0.3819,No
262,BIGM,BIGM-03,SMA06000BIGM,Central,41.691793,-87.572052,2022,5/21/22,ARU,5:46:57,Black Tern,BLTE,2,7,0,NA,0.1269,No
263,BIGM,BIGM-03,SMA06000BIGM,Central,41.691793,-87.572052,2022,5/22/22,ARU,5:16:06,Black Tern,BLTE,2,8,0,NA,0.2285,No
264,BIGM,BIGM-03,SMA06000BIGM,Central,41.691793,-87.572052,2022,5/24/22,ARU,5:51:33,Black Tern,BLTE,2,9,0,NA,0.2896,No
265,BIGM,BIGM-03,SMA06000BIGM,Central,41.691793,-87.572052,2022,5/29/22,ARU,7:04:23,Black Tern,BLTE,2,10,0,NA,0.3559,No
266,BIGM,BIGM-03,SMA06000BIGM,Central,41.691793,-87.572052,2022,6/4/22,ARU,5:59:03,Black Tern,BLTE,3,11,0,NA,0.1602,No
267,BIGM,BIGM-03,SMA06000BIGM,Central,41.691793,-87.572052,2022,6/6/22,ARU,6:48:47,Black Tern,BLTE,3,12,0,NA,0.1062,No
268,BIGM,BIGM-03,SMA06000BIGM,Central,41.691793,-87.572052,2022,6/9/22,ARU,5:18:27,Black Tern,BLTE,3,13,0,NA,0.1029,No
269,BIGM,BIGM-03,SMA06000BIGM,Central,41.691793,-87.572052,2022,6/12/22,ARU,6:17:14,Black Tern,BLTE,3,14,0,NA,0.1221,No
270,BIGM,BIGM-03,SMA06000BIGM,Central,41.691793,-87.572052,2022,6/15/22,ARU,5:05:52,Black Tern,BLTE,3,15,0,NA,NA,Yes
271,BIGM,BIGM-03,SMA06000BIGM,Central,41.691793,-87.572052,2022,5/8/22,ARU,5:00:12,Black-crowned Night Heron,BCNH,1,1,0,NA,0.3167,No
272,BIGM,BIGM-03,SMA06000BIGM,Central,41.691793,-87.572052,2022,5/9/22,ARU,5:04:15,Black-crowned Night Heron,BCNH,1,2,0,NA,0.4128,No
273,BIGM,BIGM-03,SMA06000BIGM,Central,41.691793,-87.572052,2022,5/10/22,ARU,5:37:42,Black-crowned Night Heron,BCNH,1,3,0,NA,0.511,No
274,BIGM,BIGM-03,SMA06000BIGM,Central,41.691793,-87.572052,2022,5/11/22,ARU,6:29:38,Black-crowned Night Heron,BCNH,1,4,0,NA,0.2332,No
275,BIGM,BIGM-03,SMA06000BIGM,Central,41.691793,-87.572052,2022,5/13/22,ARU,6:00:29,Black-crowned Night Heron,BCNH,1,5,0,NA,0.4383,No
276,BIGM,BIGM-03,SMA06000BIGM,Central,41.691793,-87.572052,2022,5/23/22,ARU,7:42:47,Black-crowned Night Heron,BCNH,2,6,0,NA,0.2591,No
277,BIGM,BIGM-03,SMA06000BIGM,Central,41.691793,-87.572052,2022,5/24/22,ARU,5:29:27,Black-crowned Night Heron,BCNH,2,7,0,NA,0.9015,No
278,BIGM,BIGM-03,SMA06000BIGM,Central,41.691793,-87.572052,2022,5/26/22,ARU,7:06:44,Black-crowned Night Heron,BCNH,2,8,0,NA,0.1811,No
279,BIGM,BIGM-03,SMA06000BIGM,Central,41.691793,-87.572052,2022,5/30/22,ARU,6:44:26,Black-crowned Night Heron,BCNH,2,9,0,NA,0.269,No
280,BIGM,BIGM-03,SMA06000BIGM,Central,41.691793,-87.572052,2022,5/31/22,ARU,7:28:59,Black-crowned Night Heron,BCNH,2,10,0,NA,0.166,No
281,BIGM,BIGM-03,SMA06000BIGM,Central,41.691793,-87.572052,2022,6/1/22,ARU,5:29:36,Black-crowned Night Heron,BCNH,3,11,1,NA,0.857,No
282,BIGM,BIGM-03,SMA06000BIGM,Central,41.691793,-87.572052,2022,6/6/22,ARU,5:02:12,Black-crowned Night Heron,BCNH,3,12,0,NA,0.1441,No
283,BIGM,BIGM-03,SMA06000BIGM,Central,41.691793,-87.572052,2022,6/8/22,ARU,5:56:57,Black-crowned Night Heron,BCNH,3,13,0,NA,0.2028,No
284,BIGM,BIGM-03,SMA06000BIGM,Central,41.691793,-87.572052,2022,6/9/22,ARU,7:18:59,Black-crowned Night Heron,BCNH,3,14,0,NA,0.3335,No
285,BIGM,BIGM-03,SMA06000BIGM,Central,41.691793,-87.572052,2022,6/10/22,ARU,5:10:45,Black-crowned Night Heron,BCNH,3,15,1,NA,0.9074,No
286,BIGM,BIGM-03,SMA06000BIGM,Central,41.691793,-87.572052,2022,5/1/22,ARU,5:48:24,Blue-winged Teal,BWTE,1,1,0,NA,0.3249,No
287,BIGM,BIGM-03,SMA06000BIGM,Central,41.691793,-87.572052,2022,5/4/22,ARU,6:22:14,Blue-winged Teal,BWTE,1,2,0,NA,0.163,No
288,BIGM,BIGM-03,SMA06000BIGM,Central,41.691793,-87.572052,2022,5/8/22,ARU,8:22:08,Blue-winged Teal,BWTE,1,3,0,NA,0.3623,No
289,BIGM,BIGM-03,SMA06000BIGM,Central,41.691793,-87.572052,2022,5/11/22,ARU,5:02:30,Blue-winged Teal,BWTE,1,4,0,NA,0.4145,No
290,BIGM,BIGM-03,SMA06000BIGM,Central,41.691793,-87.572052,2022,5/12/22,ARU,5:06:09,Blue-winged Teal,BWTE,1,5,0,NA,0.4189,No
291,BIGM,BIGM-03,SMA06000BIGM,Central,41.691793,-87.572052,2022,5/21/22,ARU,5:05:18,Blue-winged Teal,BWTE,2,6,0,NA,0.3647,No
292,BIGM,BIGM-03,SMA06000BIGM,Central,41.691793,-87.572052,2022,5/22/22,ARU,6:06:20,Blue-winged Teal,BWTE,2,7,0,NA,0.2533,No
293,BIGM,BIGM-03,SMA06000BIGM,Central,41.691793,-87.572052,2022,5/23/22,ARU,5:18:36,Blue-winged Teal,BWTE,2,8,0,NA,0.2128,No
294,BIGM,BIGM-03,SMA06000BIGM,Central,41.691793,-87.572052,2022,5/24/22,ARU,5:07:36,Blue-winged Teal,BWTE,2,9,0,NA,0.3308,No
295,BIGM,BIGM-03,SMA06000BIGM,Central,41.691793,-87.572052,2022,5/27/22,ARU,6:23:17,Blue-winged Teal,BWTE,2,10,0,NA,0.1661,No
296,BIGM,BIGM-03,SMA06000BIGM,Central,41.691793,-87.572052,2022,6/4/22,ARU,6:28:41,Blue-winged Teal,BWTE,3,11,0,NA,0.1825,No
297,BIGM,BIGM-03,SMA06000BIGM,Central,41.691793,-87.572052,2022,6/5/22,ARU,5:34:42,Blue-winged Teal,BWTE,3,12,0,NA,0.2224,No
298,BIGM,BIGM-03,SMA06000BIGM,Central,41.691793,-87.572052,2022,6/9/22,ARU,5:13:45,Blue-winged Teal,BWTE,3,13,0,NA,0.1432,No
299,BIGM,BIGM-03,SMA06000BIGM,Central,41.691793,-87.572052,2022,6/11/22,ARU,6:40:17,Blue-winged Teal,BWTE,3,14,0,NA,0.1505,No
300,BIGM,BIGM-03,SMA06000BIGM,Central,41.691793,-87.572052,2022,6/12/22,ARU,6:44:53,Blue-winged Teal,BWTE,3,15,0,NA,0.5369,No
301,BIGM,BIGM-03,SMA06000BIGM,Central,41.691793,-87.572052,2022,5/5/22,ARU,6:13:14,Common Gallinule,COGA,1,1,0,NA,0.334,No
302,BIGM,BIGM-03,SMA06000BIGM,Central,41.691793,-87.572052,2022,5/10/22,ARU,5:57:45,Common Gallinule,COGA,1,2,0,NA,0.158,No
303,BIGM,BIGM-03,SMA06000BIGM,Central,41.691793,-87.572052,2022,5/11/22,ARU,6:09:53,Common Gallinule,COGA,1,3,0,NA,0.1608,No
304,BIGM,BIGM-03,SMA06000BIGM,Central,41.691793,-87.572052,2022,5/12/22,ARU,7:37:56,Common Gallinule,COGA,1,4,0,NA,0.2514,No
305,BIGM,BIGM-03,SMA06000BIGM,Central,41.691793,-87.572052,2022,5/13/22,ARU,5:23:57,Common Gallinule,COGA,1,5,0,NA,0.2058,No
306,BIGM,BIGM-03,SMA06000BIGM,Central,41.691793,-87.572052,2022,5/16/22,ARU,6:55:32,Common Gallinule,COGA,2,6,0,NA,0.473,No
307,BIGM,BIGM-03,SMA06000BIGM,Central,41.691793,-87.572052,2022,5/21/22,ARU,6:38:32,Common Gallinule,COGA,2,7,0,NA,0.261,No
308,BIGM,BIGM-03,SMA06000BIGM,Central,41.691793,-87.572052,2022,5/22/22,ARU,8:05:05,Common Gallinule,COGA,2,8,0,NA,0.1667,No
309,BIGM,BIGM-03,SMA06000BIGM,Central,41.691793,-87.572052,2022,5/24/22,ARU,6:03:41,Common Gallinule,COGA,2,9,0,NA,0.3068,No
310,BIGM,BIGM-03,SMA06000BIGM,Central,41.691793,-87.572052,2022,5/25/22,ARU,7:09:05,Common Gallinule,COGA,2,10,0,NA,0.1497,No
311,BIGM,BIGM-03,SMA06000BIGM,Central,41.691793,-87.572052,2022,6/6/22,ARU,5:42:03,Common Gallinule,COGA,3,11,1,NA,0.4457,No
312,BIGM,BIGM-03,SMA06000BIGM,Central,41.691793,-87.572052,2022,6/8/22,ARU,5:16:15,Common Gallinule,COGA,3,12,0,NA,0.2517,No
313,BIGM,BIGM-03,SMA06000BIGM,Central,41.691793,-87.572052,2022,6/9/22,ARU,6:06:56,Common Gallinule,COGA,3,13,1,NA,0.4602,No
314,BIGM,BIGM-03,SMA06000BIGM,Central,41.691793,-87.572052,2022,6/10/22,ARU,5:56:39,Common Gallinule,COGA,3,14,1,NA,0.422,No
315,BIGM,BIGM-03,SMA06000BIGM,Central,41.691793,-87.572052,2022,6/13/22,ARU,6:56:26,Common Gallinule,COGA,3,15,0,NA,0.1863,No
316,BIGM,BIGM-03,SMA06000BIGM,Central,41.691793,-87.572052,2022,5/5/22,ARU,6:47:17,King Rail,KIRA,1,1,0,NA,0.4287,No
317,BIGM,BIGM-03,SMA06000BIGM,Central,41.691793,-87.572052,2022,5/7/22,ARU,6:51:23,King Rail,KIRA,1,2,0,NA,0.3026,No
318,BIGM,BIGM-03,SMA06000BIGM,Central,41.691793,-87.572052,2022,5/11/22,ARU,6:14:53,King Rail,KIRA,1,3,0,NA,0.3469,No
319,BIGM,BIGM-03,SMA06000BIGM,Central,41.691793,-87.572052,2022,5/12/22,ARU,7:26:32,King Rail,KIRA,1,4,0,NA,0.2687,No
320,BIGM,BIGM-03,SMA06000BIGM,Central,41.691793,-87.572052,2022,5/13/22,ARU,7:46:23,King Rail,KIRA,1,5,0,NA,0.4148,No
321,BIGM,BIGM-03,SMA06000BIGM,Central,41.691793,-87.572052,2022,5/19/22,ARU,8:17:53,King Rail,KIRA,2,6,0,NA,0.7393,No
322,BIGM,BIGM-03,SMA06000BIGM,Central,41.691793,-87.572052,2022,5/21/22,ARU,7:22:53,King Rail,KIRA,2,7,0,NA,0.4778,No
